3.56592,0.314488,-0.0416751
3.57496,0.302713,-0.0417682
3.5811,0.303232,-0.2093
3.57201,0.289907,-0.0417216
3.56901,0.277128,-0.0416751
3.56322,0.276678,-0.208138
3.56597,0.264372,-0.0416285
3.56815,0.264533,-0.20837
3.56288,0.251641,-0.041582
3.56506,0.251795,-0.208138
3.55979,0.238313,-0.0415354
3.55181,0.237779,0.0414423
3.56198,0.23846,-0.207905
3.56455,0.226762,-0.041582
3.55657,0.226254,0.0414888
3.55876,0.226393,-0.207673
3.56133,0.214078,-0.0415354
3.54935,0.213358,0.0413957
3.55953,0.21397,-0.207673
3.55407,0.201193,-0.0414423
3.55407,0.201193,0.0414423
3.56424,0.201769,-0.207905
3.55475,0.188786,-0.0414423
3.55076,0.188574,0.0413957
3.56094,0.189115,-0.207673
3.55539,0.176376,-0.0414423
3.5474,0.175979,0.0413491
3.56158,0.176683,-0.207673
3.55598,0.163963,-0.0414423
3.54799,0.163595,0.0413491
3.5542,0.163881,-0.207207
3.55653,0.151552,-0.0414423
3.55331,0.151415,-0.331996
3.54055,0.150871,0.041256
3.55475,0.151476,-0.207207
3.55304,0.138979,-0.0413957
3.5578,0.139165,-0.332368
3.53706,0.138354,0.0412094
3.55126,0.138909,-0.206975
3.54549,0.126909,-0.0413026
3.57111,0.303013,-0.0208299
3.55426,0.127223,-0.331996
3.54149,0.126766,0.041256
3.55569,0.127274,-0.207207
3.56627,0.302602,-0.187572
3.54591,0.114533,-0.0413026
3.56816,0.290222,-0.0208067
3.55867,0.114945,-0.332368
3.53792,0.114274,0.0412094
3.54813,0.114605,-0.206742
3.56731,0.290153,-0.187572
3.54629,0.102155,-0.0413026
3.57314,0.278076,-0.0208299
3.54312,0.102064,-0.330881
3.53829,0.101925,0.0412094
3.54851,0.102219,-0.206742
3.5683,0.277699,-0.187572
3.54263,0.0896736,-0.041256
3.56611,0.265008,-0.0207834
3.54346,0.0896946,-0.330881
3.52663,0.0892687,0.0410697
3.56164,0.264676,0.06234
