2.13548,0.0972795,0.442461
2.13818,-0.196716,0.183024
2.13671,-0.220501,0.145875
2.1351,-0.286184,0.0882537
2.13063,-0.287454,0.0678647
2.14092,-0.359122,0.0270157
2.13422,-0.381057,0.0104056
2.13064,-0.395167,-0.0103252
2.13295,-0.42449,-0.0309371
2.14541,-0.456225,-0.0519581
2.13031,-0.476305,-0.0691345
2.14378,-0.467459,-0.0900059
2.13742,-0.509011,-0.111074
2.14069,-0.524456,-0.132949
2.13609,-0.564257,-0.171436
2.14415,-0.581461,-0.193504
2.14309,-0.61134,-0.215727
2.13762,-0.634507,-0.233536
