2.86286,-0.168659,0.651975
2.87105,-0.187197,0.623848
2.87529,-0.222402,0.596907
2.87452,-0.24168,0.567726
2.88029,-0.2587,0.546114
2.87895,-0.276568,0.516742
2.88768,-0.296592,0.490359
2.88912,-0.334372,0.462832
2.90241,-0.369908,0.41381
2.91107,-0.424651,0.335914
2.92659,-0.485957,0.281634
2.92763,-0.507101,0.253261
2.93213,-0.520933,0.231083
2.94335,-0.543508,0.203262
2.93539,-0.563148,0.174329
2.93827,-0.597879,0.122843
2.94386,-0.639391,0.0950927
2.95789,-0.662845,0.0672538
2.95848,-0.685079,0.0377921
2.95858,-0.698688,0.0145909
