2.44817,0.096475,0.507117
2.45208,0.0651602,0.482761
2.43648,0.00477605,0.411575
2.44835,-0.0859714,0.322573
2.43979,-0.102428,0.29754
2.44071,-0.129023,0.279077
2.43239,-0.145445,0.254606
2.43508,-0.204514,0.189616
2.43471,-0.253245,0.14277
2.44206,-0.271124,0.120085
2.4365,-0.373577,0.0118311
2.44378,-0.408856,-0.035247
2.43189,-0.439642,-0.0585417
2.428,-0.4365,-0.101195
2.42893,-0.469239,-0.12506
2.42836,-0.500971,-0.149567
2.43215,-0.530145,-0.169133
2.42912,-0.531232,-0.192943
2.43163,-0.582008,-0.24203
2.43575,-0.594666,-0.262597
