2.18448,0.121367,-0.0254707
2.19203,0.198333,-0.115348
2.20085,0.0833935,-0.205592
2.19453,0.0762511,0.0255638
2.18579,0.152078,-0.0637664
2.18972,0.114376,-0.179002
2.20203,0.0922926,-0.0128095
2.18061,0.198452,-0.101996
2.19058,0.0688425,0.0382557
2.18607,0.152865,-0.0509928
2.19021,0.0229369,-0.2788
2.19078,0.130156,-0.153464
2.20612,0.0154025,0.0898817
2.18906,0.199991,-0.089556
2.19435,0.0850654,0
2.20273,0.0546035,0.051272
2.19878,0.0468257,-0.236899
2.18421,0.122881,-0.0381859
2.19458,0.0777871,0.012763
2.19674,-0.0602094,-0.34189
2.19484,0.0317972,0.0638828
2.22367,-0.32638,-0.449501
2.24576,-0.540817,-0.21563
2.24772,-0.458939,0.0934639
2.23223,-0.472032,-0.290417
2.24529,-0.599104,-0.0270539
2.25121,-0.608688,-0.135813
2.23186,-0.407208,-0.352958
2.24333,-0.523691,0.0402103
2.24419,-0.425262,0.133022
2.25214,-0.558183,-0.189416
2.25543,-0.576579,-0.0135301
2.23444,-0.504782,-0.246752
2.25918,-0.627799,-0.122885
2.25141,-0.634116,-0.0680718
2.25588,-0.584251,-0.162951
2.24235,-0.488911,0.0667919
2.24488,-0.61413,-0.0541566
2.2463,-0.63183,-0.108697
2.25197,-0.54065,0.0134604
2.25491,-0.591565,-0.149405
2.25722,-0.600177,-0.0407688
