1.61585,0.434176,-0.097441
1.60863,0.396606,-0.154659
1.59491,0.381433,-0.0190914
1.6216,0.460394,-0.0883431
1.61932,0.441476,-0.137018
1.59031,0.333681,-0.151685
1.59146,0.328128,-0.151685
1.60422,0.408017,-0.0481739
1.60731,0.408802,-0.13539
1.60176,0.401443,-0.0480576
1.59934,0.394612,-0.0479412
1.58905,0.386194,-0.0475921
1.57909,0.302943,0.0187189
1.59421,0.381854,-0.0477085
1.60511,0.384463,-0.13474
1.59164,0.375369,-0.0475921
1.59868,0.377028,-0.134089
1.59301,0.369533,-0.0475921
1.58643,0.362468,-0.0473594
1.61746,0.453735,-0.11747
1.58378,0.35605,-0.047243
1.59113,0.357702,-0.207585
1.57227,0.273557,0.0185792
1.61134,0.445957,-0.116912
1.59865,0.359392,-0.133763
1.61353,0.446562,-0.0779862
1.58508,0.350244,-0.047243
1.5963,0.352724,-0.20809
1.56932,0.267122,0.0185326
1.60912,0.438999,-0.116633
1.59606,0.352671,-0.133438
1.59014,0.345835,-0.0473594
1.58971,0.345742,-0.20708
1.56625,0.261258,0.018486
1.60671,0.432622,-0.116354
1.61275,0.434248,-0.0778
1.58743,0.339445,-0.047243
1.58315,0.33853,-0.20607
1.60436,0.425987,-0.116075
1.59453,0.340964,-0.133112
1.57692,0.33116,-0.0468939
1.56413,0.249414,-0.0184395
1.59214,0.334357,-0.20708
1.55623,0.248154,0.0183463
1.60591,0.420104,-0.116075
1.59187,0.334298,-0.132787
1.60808,0.420674,-0.0774278
1.57024,0.324037,-0.0466612
1.58553,0.327193,-0.20607
1.56499,0.243952,0.0184395
1.60736,0.414495,-0.116075
1.60567,0.41406,-0.0772417
1.57125,0.319103,-0.0466612
1.5618,0.238431,0.0183929
1.60479,0.40846,-0.115796
1.59014,0.32294,-0.132461
1.57246,0.313067,-0.0466612
1.58388,0.315341,-0.205565
1.60248,0.401325,-0.115517
1.60077,0.400898,-0.0768694
1.57736,0.308894,-0.0467776
1.58487,0.310364,-0.205565
1.55947,0.226946,0.0183463
1.60373,0.396289,-0.115517
1.6059,0.396826,-0.0770555
1.57057,0.301876,-0.0465449
1.56025,0.2215,-0.0183463
1.58594,0.304829,-0.205565
1.55629,0.220938,0.0182998
1.60123,0.389744,-0.115238
1.59951,0.389328,-0.0766833
1.60082,0.389645,-0.0383377
1.56774,0.295378,-0.0464285
1.591,0.381084,0
1.59732,0.382597,-0.176924
1.55709,0.215233,0.0182998
1.59488,0.382014,-0.11468
1.60942,0.469712,-0.107449
1.59705,0.382532,-0.0764972
1.56871,0.290178,-0.0464285
1.55779,0.210069,-0.0182998
1.59084,0.375472,-0.176068
1.55383,0.209534,0.0182532
1.59614,0.376724,-0.11468
1.59053,0.375399,-0.0761249
1.56972,0.2847,-0.0464285
1.55455,0.204108,-0.0182532
1.58124,0.286789,-0.204555
1.59214,0.369916,-0.176068
1.54662,0.203067,0.0181601
1.58967,0.369343,-0.114122
1.6049,0.456562,-0.106937
1.56908,0.284584,0.0649688
1.59183,0.369844,-0.0761249
1.57075,0.278945,-0.0464285
1.5793,0.360839,0
1.57837,0.280298,-0.204049
1.59102,0.363515,-0.114122
1.60272,0.449599,-0.106681
1.59317,0.364008,-0.0761249
1.61237,0.452307,-0.0682254
1.56777,0.272775,-0.0463121
1.58055,0.355324,0
1.552,0.192488,-0.0182067
1.57934,0.274787,-0.204049
1.57922,0.355025,-0.174354
1.552,0.192488,0.0182067
1.59617,0.358834,-0.114401
1.60428,0.444002,-0.106681
1.55926,0.271294,0.0644803
1.58274,0.355815,-0.0755665
1.56867,0.267574,-0.0463121
1.58563,0.350945,0
1.58816,0.351504,-0.175211
1.58956,0.351814,-0.113843
1.59804,0.436575,-0.10617
1.56803,0.267466,0.064806
1.58391,0.350564,-0.0755665
1.60385,0.438161,-0.0677369
1.56171,0.26078,-0.0460794
1.57071,0.262284,-0.318494
1.57121,0.342005,0
1.5493,0.181454,-0.0181601
1.58937,0.345959,-0.175211
1.5493,0.181454,0.0181601
1.58688,0.345415,-0.113564
1.60341,0.432033,-0.106425
1.56501,0.261333,0.0646432
1.58512,0.345034,-0.0755665
1.59765,0.430481,-0.0674113
1.5666,0.255698,-0.0461958
1.57245,0.336243,0
1.54996,0.175774,-0.0181601
1.59452,0.340962,-0.175639
1.58423,0.338762,-0.113285
1.59726,0.424104,-0.105914
1.59029,0.340057,-0.0757527
1.56353,0.249598,-0.0460794
1.57362,0.330753,0
1.54261,0.169489,-0.018067
1.54261,0.169489,0.018067
1.5815,0.332409,-0.113005
1.55895,0.248867,0.0643175
1.58364,0.33286,-0.0753804
1.55507,0.248247,0.128556
1.59682,0.418025,-0.0672484
1.56036,0.244067,-0.045963
1.58248,0.327428,0
1.53916,0.164217,-0.0180204
1.57915,0.326739,-0.250883
1.57338,0.325545,-0.173069
1.53916,0.164217,0.0180204
1.58253,0.327439,-0.113005
1.59231,0.411504,-0.105402
1.56367,0.244585,0.0644803
1.58468,0.327883,-0.0753804
1.54797,0.242128,0.127905
1.602,0.414006,-0.0674113
1.55729,0.237743,-0.0458467
1.57422,0.240328,-0.318494
1.57191,0.319238,0
1.54373,0.158985,-0.018067
1.58236,0.321359,-0.173926
1.58372,0.321637,-0.113005
1.58994,0.40468,-0.105146
1.55271,0.237043,0.0639919
1.57804,0.320482,-0.0750082
1.54096,0.23525,0.127254
1.59576,0.40616,-0.0670856
1.55807,0.232578,-0.0458467
1.57113,0.234528,-0.31771
1.56904,0.313241,0
1.58527,0.316481,-0.251498
1.54027,0.153468,0.0180204
1.57696,0.314821,-0.112447
1.5874,0.398434,-0.10489
1.55348,0.231893,0.0639919
1.57909,0.315248,-0.0750082
1.54173,0.230139,0.127254
1.58934,0.398921,-0.06676
1.58404,0.391716,-0.0284823
1.55887,0.227137,-0.0458467
1.56418,0.22791,-0.316141
1.57405,0.308531,0
1.53681,0.147708,-0.0179738
1.58637,0.310945,-0.251498
1.5767,0.309051,-0.173069
1.54079,0.14809,0.0180204
1.57413,0.308547,-0.112168
1.55824,0.227045,0.0641547
1.58018,0.309734,-0.0750082
1.55969,0.221422,-0.0458467
1.56889,0.222728,-0.316926
1.56731,0.30125,0
1.53734,0.142074,-0.0179738
1.57973,0.303637,-0.250268
1.57001,0.301769,-0.172212
1.53734,0.142074,0.0179738
1.57133,0.302022,-0.111889
1.58633,0.386121,-0.104635
1.57739,0.303186,-0.074822
1.53545,0.21798,0.126603
1.58827,0.386592,-0.0665971
1.5525,0.215151,-0.045614
